1,1,6,0,1,"DataSource::Endpoint@196-196@LogicMonitor.Api\LogicModules\DataSource.cs","LogicMonitor.Api\LogicModules\DataSource.cs","DataSource::Endpoint","DataSource::Endpoint()",196,196
1,1,7,0,1,"DataSource::ToString@200-200@LogicMonitor.Api\LogicModules\DataSource.cs","LogicMonitor.Api\LogicModules\DataSource.cs","DataSource::ToString","DataSource::ToString()",200,200
1,1,7,0,1,"DataSourceGraph::ToString@102-102@LogicMonitor.Api\LogicModules\DataSourceGraph.cs","LogicMonitor.Api\LogicModules\DataSourceGraph.cs","DataSourceGraph::ToString","DataSourceGraph::ToString()",102,102
1,1,7,0,1,"LogicModuleMetadata::ToString@47-47@LogicMonitor.Api\LogicModules\DataSourceMetadata.cs","LogicMonitor.Api\LogicModules\DataSourceMetadata.cs","LogicModuleMetadata::ToString","LogicModuleMetadata::ToString()",47,47
1,1,7,0,1,"DataSourceOverview::ToString@121-121@LogicMonitor.Api\LogicModules\DataSourceOverview.cs","LogicMonitor.Api\LogicModules\DataSourceOverview.cs","DataSourceOverview::ToString","DataSourceOverview::ToString()",121,121
1,1,6,0,1,"DiagnosticSource::Endpoint@76-76@LogicMonitor.Api\LogicModules\DiagnosticSource.cs","LogicMonitor.Api\LogicModules\DiagnosticSource.cs","DiagnosticSource::Endpoint","DiagnosticSource::Endpoint()",76,76
1,1,7,0,1,"EventSource::ToString@169-169@LogicMonitor.Api\LogicModules\EventSource.cs","LogicMonitor.Api\LogicModules\EventSource.cs","EventSource::ToString","EventSource::ToString()",169,169
1,1,6,0,1,"EventSource::Endpoint@174-174@LogicMonitor.Api\LogicModules\EventSource.cs","LogicMonitor.Api\LogicModules\EventSource.cs","EventSource::Endpoint","EventSource::Endpoint()",174,174
1,1,12,0,1,"ExchangeLogicModule::ToString@199-199@LogicMonitor.Api\LogicModules\ExchangeLogicModule.cs","LogicMonitor.Api\LogicModules\ExchangeLogicModule.cs","ExchangeLogicModule::ToString","ExchangeLogicModule::ToString()",199,199
1,1,7,0,1,"GraphLine::ToString@48-48@LogicMonitor.Api\LogicModules\GraphLine.cs","LogicMonitor.Api\LogicModules\GraphLine.cs","GraphLine::ToString","GraphLine::ToString()",48,48
1,1,7,0,1,"JobMonitor::ToString@97-97@LogicMonitor.Api\LogicModules\JobMonitor.cs","LogicMonitor.Api\LogicModules\JobMonitor.cs","JobMonitor::ToString","JobMonitor::ToString()",97,97
1,1,6,0,1,"JobMonitor::Endpoint@102-102@LogicMonitor.Api\LogicModules\JobMonitor.cs","LogicMonitor.Api\LogicModules\JobMonitor.cs","JobMonitor::Endpoint","JobMonitor::Endpoint()",102,102
1,1,6,0,1,"LogicModuleUpdate::Endpoint@133-133@LogicMonitor.Api\LogicModules\LogicModuleUpdate.cs","LogicMonitor.Api\LogicModules\LogicModuleUpdate.cs","LogicModuleUpdate::Endpoint","LogicModuleUpdate::Endpoint()",133,133
1,1,6,0,1,"LogSource::Endpoint@100-100@LogicMonitor.Api\LogicModules\LogSource.cs","LogicMonitor.Api\LogicModules\LogSource.cs","LogSource::Endpoint","LogSource::Endpoint()",100,100
1,1,7,0,1,"LogSource::ToString@103-103@LogicMonitor.Api\LogicModules\LogSource.cs","LogicMonitor.Api\LogicModules\LogSource.cs","LogSource::ToString","LogSource::ToString()",103,103
1,1,7,0,1,"OverviewGraphDataPoint::ToString@42-42@LogicMonitor.Api\LogicModules\OverviewGraphDataPoint.cs","LogicMonitor.Api\LogicModules\OverviewGraphDataPoint.cs","OverviewGraphDataPoint::ToString","OverviewGraphDataPoint::ToString()",42,42
1,1,7,0,1,"PropertySource::ToString@109-109@LogicMonitor.Api\LogicModules\PropertySource.cs","LogicMonitor.Api\LogicModules\PropertySource.cs","PropertySource::ToString","PropertySource::ToString()",109,109
1,1,6,0,1,"PropertySource::Endpoint@114-114@LogicMonitor.Api\LogicModules\PropertySource.cs","LogicMonitor.Api\LogicModules\PropertySource.cs","PropertySource::Endpoint","PropertySource::Endpoint()",114,114
1,1,7,0,1,"ResourceDataSource::ToString@213-213@LogicMonitor.Api\LogicModules\ResourceDataSource.cs","LogicMonitor.Api\LogicModules\ResourceDataSource.cs","ResourceDataSource::ToString","ResourceDataSource::ToString()",213,213
1,1,7,0,1,"ResourceEventSource::ToString@105-105@LogicMonitor.Api\LogicModules\ResourceEventSource.cs","LogicMonitor.Api\LogicModules\ResourceEventSource.cs","ResourceEventSource::ToString","ResourceEventSource::ToString()",105,105
1,1,7,0,1,"SnmpSysOidMap::ToString@32-32@LogicMonitor.Api\LogicModules\SnmpSysOidMap.cs","LogicMonitor.Api\LogicModules\SnmpSysOidMap.cs","SnmpSysOidMap::ToString","SnmpSysOidMap::ToString()",32,32
1,1,6,0,1,"SnmpSysOidMap::Endpoint@37-37@LogicMonitor.Api\LogicModules\SnmpSysOidMap.cs","LogicMonitor.Api\LogicModules\SnmpSysOidMap.cs","SnmpSysOidMap::Endpoint","SnmpSysOidMap::Endpoint()",37,37
1,1,7,0,1,"TopologySource::ToString@67-67@LogicMonitor.Api\LogicModules\TopologySource.cs","LogicMonitor.Api\LogicModules\TopologySource.cs","TopologySource::ToString","TopologySource::ToString()",67,67
1,1,6,0,1,"TopologySource::Endpoint@72-72@LogicMonitor.Api\LogicModules\TopologySource.cs","LogicMonitor.Api\LogicModules\TopologySource.cs","TopologySource::Endpoint","TopologySource::Endpoint()",72,72
1,1,7,0,1,"LogItem::ToString@54-54@LogicMonitor.Api\Logs\LogItem.cs","LogicMonitor.Api\Logs\LogItem.cs","LogItem::ToString","LogItem::ToString()",54,54
1,1,6,0,1,"LogItem::Endpoint@57-57@LogicMonitor.Api\Logs\LogItem.cs","LogicMonitor.Api\Logs\LogItem.cs","LogItem::Endpoint","LogItem::Endpoint()",57,57
1,1,7,0,1,"LogMessage::ToString@29-29@LogicMonitor.Api\Logs\LogMessage.cs","LogicMonitor.Api\Logs\LogMessage.cs","LogMessage::ToString","LogMessage::ToString()",29,29
1,1,6,0,1,"Netscan::Endpoint@216-216@LogicMonitor.Api\Netscans\Netscan.cs","LogicMonitor.Api\Netscans\Netscan.cs","Netscan::Endpoint","Netscan::Endpoint()",216,216
1,1,6,0,1,"NetscanGroup::Endpoint@12-12@LogicMonitor.Api\Netscans\NetscanGroup.cs","LogicMonitor.Api\Netscans\NetscanGroup.cs","NetscanGroup::Endpoint","NetscanGroup::Endpoint()",12,12
1,1,6,0,1,"OpsNote::Endpoint@46-46@LogicMonitor.Api\OpsNotes\OpsNote.cs","LogicMonitor.Api\OpsNotes\OpsNote.cs","OpsNote::Endpoint","OpsNote::Endpoint()",46,46
4,1,10,0,4,"OpsNoteCreationDto::OpsNoteCreationDto@10-13@LogicMonitor.Api\OpsNotes\OpsNoteCreationDto.cs","LogicMonitor.Api\OpsNotes\OpsNoteCreationDto.cs","OpsNoteCreationDto::OpsNoteCreationDto","OpsNoteCreationDto::OpsNoteCreationDto()",10,13
1,1,6,0,1,"OpsNoteTag::Endpoint@34-34@LogicMonitor.Api\OpsNotes\OpsNoteTag.cs","LogicMonitor.Api\OpsNotes\OpsNoteTag.cs","OpsNoteTag::Endpoint","OpsNoteTag::Endpoint()",34,34
4,1,9,0,4,"ResourceGroupOpsNoteScopeCreationDto::ResourceGroupOpsNoteScopeCreationDto@12-15@LogicMonitor.Api\OpsNotes\ResourceGroupOpsNoteScopeCreationDto.cs","LogicMonitor.Api\OpsNotes\ResourceGroupOpsNoteScopeCreationDto.cs","ResourceGroupOpsNoteScopeCreationDto::ResourceGroupOpsNoteScopeCreationDto","ResourceGroupOpsNoteScopeCreationDto::ResourceGroupOpsNoteScopeCreationDto()",12,15
4,1,9,0,4,"ResourceOpsNoteScopeCreationDto::ResourceOpsNoteScopeCreationDto@12-15@LogicMonitor.Api\OpsNotes\ResourceOpsNoteScopeCreationDto.cs","LogicMonitor.Api\OpsNotes\ResourceOpsNoteScopeCreationDto.cs","ResourceOpsNoteScopeCreationDto::ResourceOpsNoteScopeCreationDto","ResourceOpsNoteScopeCreationDto::ResourceOpsNoteScopeCreationDto()",12,15
4,1,9,0,4,"WebsiteGroupOpsNoteScopeCreationDto::WebsiteGroupOpsNoteScopeCreationDto@12-15@LogicMonitor.Api\OpsNotes\WebsiteGroupOpsNoteScopeCreationDto.cs","LogicMonitor.Api\OpsNotes\WebsiteGroupOpsNoteScopeCreationDto.cs","WebsiteGroupOpsNoteScopeCreationDto::WebsiteGroupOpsNoteScopeCreationDto","WebsiteGroupOpsNoteScopeCreationDto::WebsiteGroupOpsNoteScopeCreationDto()",12,15
4,1,9,0,4,"WebsiteOpsNoteScopeCreationDto::WebsiteOpsNoteScopeCreationDto@12-15@LogicMonitor.Api\OpsNotes\WebsiteOpsNoteScopeCreationDto.cs","LogicMonitor.Api\OpsNotes\WebsiteOpsNoteScopeCreationDto.cs","WebsiteOpsNoteScopeCreationDto::WebsiteOpsNoteScopeCreationDto","WebsiteOpsNoteScopeCreationDto::WebsiteOpsNoteScopeCreationDto()",12,15
1,1,6,0,1,"InstancePropertyUpdateDto::Endpoint@41-41@LogicMonitor.Api\PushMetrics\InstancePropertyUpdateDto.cs","LogicMonitor.Api\PushMetrics\InstancePropertyUpdateDto.cs","InstancePropertyUpdateDto::Endpoint","InstancePropertyUpdateDto::Endpoint()",41,41
1,1,6,0,1,"PushMetric::Endpoint@123-123@LogicMonitor.Api\PushMetrics\PushMetric.cs","LogicMonitor.Api\PushMetrics\PushMetric.cs","PushMetric::Endpoint","PushMetric::Endpoint()",123,123
6,1,47,1,6,"PushMetricExtensions::ToLogicMonitorDictionary@12-17@LogicMonitor.Api\PushMetrics\PushMetricExtensions.cs","LogicMonitor.Api\PushMetrics\PushMetricExtensions.cs","PushMetricExtensions::ToLogicMonitorDictionary","PushMetricExtensions::ToLogicMonitorDictionary( this Dictionary<DateTimeOffset,double> keyValuePairs)",12,17
6,1,47,1,6,"PushMetricExtensions::ToLogicMonitorDictionary@23-28@LogicMonitor.Api\PushMetrics\PushMetricExtensions.cs","LogicMonitor.Api\PushMetrics\PushMetricExtensions.cs","PushMetricExtensions::ToLogicMonitorDictionary","PushMetricExtensions::ToLogicMonitorDictionary( this Dictionary<DateTimeOffset,float> keyValuePairs)",23,28
6,1,47,1,6,"PushMetricExtensions::ToLogicMonitorDictionary@34-39@LogicMonitor.Api\PushMetrics\PushMetricExtensions.cs","LogicMonitor.Api\PushMetrics\PushMetricExtensions.cs","PushMetricExtensions::ToLogicMonitorDictionary","PushMetricExtensions::ToLogicMonitorDictionary( this Dictionary<DateTimeOffset,int> keyValuePairs)",34,39
1,1,6,0,1,"ResourcePropertyUpdateDto::Endpoint@28-28@LogicMonitor.Api\PushMetrics\ResourcePropertyUpdateDto.cs","LogicMonitor.Api\PushMetrics\ResourcePropertyUpdateDto.cs","ResourcePropertyUpdateDto::Endpoint","ResourcePropertyUpdateDto::Endpoint()",28,28
1,1,6,0,1,"ReportBase::Endpoint@128-128@LogicMonitor.Api\Reports\ReportBase.cs","LogicMonitor.Api\Reports\ReportBase.cs","ReportBase::Endpoint","ReportBase::Endpoint()",128,128
1,1,6,0,1,"ReportCreationDto::ToString@79-79@LogicMonitor.Api\Reports\ReportCreationDto.cs","LogicMonitor.Api\Reports\ReportCreationDto.cs","ReportCreationDto::ToString","ReportCreationDto::ToString()",79,79
1,1,6,0,1,"ReportGroup::Endpoint@28-28@LogicMonitor.Api\Reports\ReportGroup.cs","LogicMonitor.Api\Reports\ReportGroup.cs","ReportGroup::Endpoint","ReportGroup::Endpoint()",28,28
1,1,6,0,1,"ReportGroupCreationDto::ToString@25-25@LogicMonitor.Api\Reports\ReportGroupCreationDto.cs","LogicMonitor.Api\Reports\ReportGroupCreationDto.cs","ReportGroupCreationDto::ToString","ReportGroupCreationDto::ToString()",25,25
1,1,16,1,1,"UptimeResourceCreationDtoJsonConverter::CanConvert@9-9@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceCreationDtoJsonConverter.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceCreationDtoJsonConverter.cs","UptimeResourceCreationDtoJsonConverter::CanConvert","UptimeResourceCreationDtoJsonConverter::CanConvert( Type objectType)",9,9
2,1,24,4,2,"UptimeResourceCreationDtoJsonConverter::ReadJson@13-14@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceCreationDtoJsonConverter.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceCreationDtoJsonConverter.cs","UptimeResourceCreationDtoJsonConverter::ReadJson","UptimeResourceCreationDtoJsonConverter::ReadJson( JsonReader reader , Type objectType , object ? existingValue , JsonSerializer serializer)",13,14
9,2,45,3,11,"UptimeResourceCreationDtoJsonConverter::WriteJson@16-26@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceCreationDtoJsonConverter.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceCreationDtoJsonConverter.cs","UptimeResourceCreationDtoJsonConverter::WriteJson","UptimeResourceCreationDtoJsonConverter::WriteJson( JsonWriter writer , object ? value , JsonSerializer serializer)",16,26
1,1,16,1,1,"UptimeResourceJsonConverter::CanConvert@11-11@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceJsonConverter.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceJsonConverter.cs","UptimeResourceJsonConverter::CanConvert","UptimeResourceJsonConverter::CanConvert( Type objectType)",11,11
9,2,52,4,10,"UptimeResourceJsonConverter::ReadJson@13-22@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceJsonConverter.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceJsonConverter.cs","UptimeResourceJsonConverter::ReadJson","UptimeResourceJsonConverter::ReadJson( JsonReader reader , Type objectType , object ? existingValue , JsonSerializer serializer)",13,22
9,2,45,3,10,"UptimeResourceJsonConverter::WriteJson@24-33@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceJsonConverter.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceJsonConverter.cs","UptimeResourceJsonConverter::WriteJson","UptimeResourceJsonConverter::WriteJson( JsonWriter writer , object ? value , JsonSerializer serializer)",24,33
2,1,25,3,2,"UptimeResourceWireMapper::Write@19-20@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::Write","UptimeResourceWireMapper::Write( JsonWriter writer , IUptimeCheckDefinition definition , int ? id)",19,20
44,9,326,2,54,"UptimeResourceWireMapper::BuildDevice@22-75@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::BuildDevice","UptimeResourceWireMapper::BuildDevice( IUptimeCheckDefinition definition , int ? id)",22,75
7,3,74,1,7,"UptimeResourceWireMapper::ParseGroupIds@77-83@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::ParseGroupIds","UptimeResourceWireMapper::ParseGroupIds( string resourceGroupIds)",77,83
7,1,46,2,7,"UptimeResourceWireMapper::WritePing@85-91@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::WritePing","UptimeResourceWireMapper::WritePing( JObject device , IPingCheckDefinition ping)",85,91
18,4,168,2,21,"UptimeResourceWireMapper::WriteWeb@93-113@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::WriteWeb","UptimeResourceWireMapper::WriteWeb( JObject device , IWebCheckDefinition web)",93,113
24,4,221,3,24,"UptimeResourceWireMapper::BuildWebStep@116-139@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::BuildWebStep","UptimeResourceWireMapper::BuildWebStep( UptimeWebCheckStep step , bool isInternal , int sequence)",116,139
30,5,80,0,378,"*global*@0-377@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","*global*","*global*",0,377
14,3,63,2,16,"UptimeResourceWireMapper::Read@148-163@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::Read","UptimeResourceWireMapper::Read( JObject device , Type objectType)",148,163
18,3,96,2,21,"UptimeResourceWireMapper::CreateInstance@165-185@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::CreateInstance","UptimeResourceWireMapper::CreateInstance( JObject device , Type objectType)",165,185
30,5,323,2,36,"UptimeResourceWireMapper::PopulateCommon@187-222@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::PopulateCommon","UptimeResourceWireMapper::PopulateCommon( UptimeResource resource , JObject device)",187,222
25,5,271,2,30,"UptimeResourceWireMapper::PopulatePing@224-253@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::PopulatePing","UptimeResourceWireMapper::PopulatePing( PingCheckResource ping , JObject device)",224,253
14,3,139,2,15,"UptimeResourceWireMapper::PopulateWeb@255-269@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::PopulateWeb","UptimeResourceWireMapper::PopulateWeb( WebCheckResource web , JObject device)",255,269
17,6,96,1,19,"UptimeResourceWireMapper::ReadCustomProperties@275-293@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::ReadCustomProperties","UptimeResourceWireMapper::ReadCustomProperties( JObject device)",275,293
13,4,67,1,14,"UptimeResourceWireMapper::ReadTestLocation@295-308@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::ReadTestLocation","UptimeResourceWireMapper::ReadTestLocation( JToken ? token)",295,308
2,2,35,1,2,"UptimeResourceWireMapper::ReadIntList@310-311@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::ReadIntList","UptimeResourceWireMapper::ReadIntList( JToken ? token)",310,311
2,2,32,2,2,"UptimeResourceWireMapper::ReadBoolProperty@313-314@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::ReadBoolProperty","UptimeResourceWireMapper::ReadBoolProperty( Dictionary<string,string> properties , string key)",313,314
4,3,46,3,4,"UptimeResourceWireMapper::GetString@316-319@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::GetString","UptimeResourceWireMapper::GetString( JObject device , string key , string fallback = '')",316,319
2,1,19,3,2,"UptimeResourceWireMapper::GetInt@321-322@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::GetInt","UptimeResourceWireMapper::GetInt( JObject device , string key , int fallback)",321,322
30,5,80,0,378,"*global*@0-377@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","*global*","*global*",0,377
2,1,19,3,2,"UptimeResourceWireMapper::GetBool@326-327@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::GetBool","UptimeResourceWireMapper::GetBool( JObject device , string key , bool fallback)",326,327
30,5,80,0,378,"*global*@0-377@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","*global*","*global*",0,377
2,2,30,2,2,"UptimeResourceWireMapper::ParseInt@329-330@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::ParseInt","UptimeResourceWireMapper::ParseInt( string value , int fallback)",329,330
2,2,24,2,2,"UptimeResourceWireMapper::ParseBool@332-333@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::ParseBool","UptimeResourceWireMapper::ParseBool( string value , bool fallback)",332,333
13,2,49,2,13,"UptimeResourceWireMapper::TryParse<T>@335-347@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::TryParse<T>","UptimeResourceWireMapper::TryParse<T>( string json , out T ? value)",335,347
1,2,12,1,1,"UptimeResourceWireMapper::BoolToWire@349-349@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::BoolToWire","UptimeResourceWireMapper::BoolToWire( bool value)",349,349
7,1,32,1,7,"UptimeResourceWireMapper::LevelToWire@351-357@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::LevelToWire","UptimeResourceWireMapper::LevelToWire( Level level)",351,357
30,5,80,0,378,"*global*@0-377@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","*global*","*global*",0,377
7,1,35,2,7,"UptimeResourceWireMapper::LevelFromWire@359-365@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::LevelFromWire","UptimeResourceWireMapper::LevelFromWire( string value , Level fallback)",359,365
30,5,80,0,378,"*global*@0-377@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","*global*","*global*",0,377
1,2,16,1,1,"UptimeResourceWireMapper::SchemeToWire@367-367@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::SchemeToWire","UptimeResourceWireMapper::SchemeToWire( UptimeHttpScheme scheme)",367,367
6,1,29,2,6,"UptimeResourceWireMapper::SchemeFromWire@369-374@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","UptimeResourceWireMapper::SchemeFromWire","UptimeResourceWireMapper::SchemeFromWire( string value , UptimeHttpScheme fallback)",369,374
30,5,80,0,378,"*global*@0-377@LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","LogicMonitor.Api\Resources\Uptime\Serialization\UptimeResourceWireMapper.cs","*global*","*global*",0,377
1,1,6,0,1,"PingCheckResource::CreationEndpoint@12-12@LogicMonitor.Api\Resources\Uptime\PingCheckResource.cs","LogicMonitor.Api\Resources\Uptime\PingCheckResource.cs","PingCheckResource::CreationEndpoint","PingCheckResource::CreationEndpoint()",12,12
1,1,3,0,1,"PingCheckResource::set@15-15@LogicMonitor.Api\Resources\Uptime\PingCheckResource.cs","LogicMonitor.Api\Resources\Uptime\PingCheckResource.cs","PingCheckResource::set","PingCheckResource::PingCheckResource::CreationEndpoint.set",15,15
1,1,6,0,1,"UptimeResource::Endpoint@75-75@LogicMonitor.Api\Resources\Uptime\UptimeResource.cs","LogicMonitor.Api\Resources\Uptime\UptimeResource.cs","UptimeResource::Endpoint","UptimeResource::Endpoint()",75,75
1,1,6,0,1,"WebCheckResource::CreationEndpoint@12-12@LogicMonitor.Api\Resources\Uptime\WebCheckResource.cs","LogicMonitor.Api\Resources\Uptime\WebCheckResource.cs","WebCheckResource::CreationEndpoint","WebCheckResource::CreationEndpoint()",12,12
1,1,3,0,1,"WebCheckResource::set@15-15@LogicMonitor.Api\Resources\Uptime\WebCheckResource.cs","LogicMonitor.Api\Resources\Uptime\WebCheckResource.cs","WebCheckResource::set","WebCheckResource::WebCheckResource::CreationEndpoint.set",15,15
6,1,31,0,6,"EntityPropertyWrite::PropertiesSubUrl@62-67@LogicMonitor.Api\Resources\EntityPropertyWrite.cs","LogicMonitor.Api\Resources\EntityPropertyWrite.cs","EntityPropertyWrite::PropertiesSubUrl","EntityPropertyWrite::PropertiesSubUrl()",62,67
4,1,5,0,72,"*global*@0-71@LogicMonitor.Api\Resources\EntityPropertyWrite.cs","LogicMonitor.Api\Resources\EntityPropertyWrite.cs","*global*","*global*",0,71
1,1,7,0,1,"EntityPropertyWrite::ToString@70-70@LogicMonitor.Api\Resources\EntityPropertyWrite.cs","LogicMonitor.Api\Resources\EntityPropertyWrite.cs","EntityPropertyWrite::ToString","EntityPropertyWrite::ToString()",70,70
1,1,6,0,1,"Resource::Endpoint@681-681@LogicMonitor.Api\Resources\Resource.cs","LogicMonitor.Api\Resources\Resource.cs","Resource::Endpoint","Resource::Endpoint()",681,681
1,1,7,0,1,"Resource::ToString@684-684@LogicMonitor.Api\Resources\Resource.cs","LogicMonitor.Api\Resources\Resource.cs","Resource::ToString","Resource::ToString()",684,684
1,2,16,0,1,"ResourceCreationDto::ToString@90-90@LogicMonitor.Api\Resources\ResourceCreationDto.cs","LogicMonitor.Api\Resources\ResourceCreationDto.cs","ResourceCreationDto::ToString","ResourceCreationDto::ToString()",90,90
1,1,6,0,1,"ResourceGroup::Endpoint@396-396@LogicMonitor.Api\Resources\ResourceGroup.cs","LogicMonitor.Api\Resources\ResourceGroup.cs","ResourceGroup::Endpoint","ResourceGroup::Endpoint()",396,396
1,1,6,0,1,"ResourceGroup::ToString@402-402@LogicMonitor.Api\Resources\ResourceGroup.cs","LogicMonitor.Api\Resources\ResourceGroup.cs","ResourceGroup::ToString","ResourceGroup::ToString()",402,402
